Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Genes in same transcription unit	Accession-1
SACI_RS09615	SACI_RS09615	1802907	1804157	hypothetical protein	SACI_RS09620 // SACI_RS09615	SACI_RS09620 // SACI_RS09615
SACI_RS09620	SACI_RS09620	1804174	1805922	AAA domain-containing protein	SACI_RS09620 // SACI_RS09615	SACI_RS09620 // SACI_RS09615
SACI_RS05730	SACI_RS05730	1023450	1024052	sulfite oxidase-like oxidoreductase	SACI_RS05730 // SACI_RS05725 // SACI_RS05720	SACI_RS05730 // SACI_RS05725 // SACI_RS05720
SACI_RS00535	SACI_RS00535	83637	84857	DUF4147 domain-containing protein	SACI_RS00535 // SACI_RS00530 // SACI_RS00525	SACI_RS00535 // SACI_RS00530 // SACI_RS00525
SACI_RS01820	SACI_RS01820	317678	320026	M1 family metallopeptidase	SACI_RS01820	SACI_RS01820
SACI_RS05845	SACI_RS05845	1042482	1043012	hypothetical protein	SACI_RS05845	SACI_RS05845
SACI_RS09625	SACI_RS09625	1806737	1807546	hypothetical protein	SACI_RS09625	SACI_RS09625
SACI_RS09630	SACI_RS09630	1808144	1809382	ATP-binding protein	SACI_RS09630	SACI_RS09630
SACI_RS05740	SACI_RS05740	1025769	1026086	hypothetical protein	SACI_RS05740	SACI_RS05740
SACI_RS01885	SACI_RS01885	331983	332858	NAD(P)-dependent oxidoreductase	SACI_RS01885	SACI_RS01885
SACI_RS09635	SACI_RS09635	1809967	1810347	winged helix-turn-helix transcriptional regulator	SACI_RS09635	SACI_RS09635
SACI_RS05745	SACI_RS05745	1026145	1026750	hypothetical protein	SACI_RS05745	SACI_RS05745
leuS	SACI_RS01825	320018	322846	leucine--tRNA ligase	SACI_RS01835 // SACI_RS01830 // leuS	SACI_RS01835 // SACI_RS01830 // leuS
SACI_RS05750	SACI_RS05750	1026823	1027203	CBS domain-containing protein	SACI_RS05760 // SACI_RS05755 // SACI_RS05750	SACI_RS05760 // SACI_RS05755 // SACI_RS05750
SACI_RS09640	SACI_RS09640	1810423	1810956	DUF973 family protein	SACI_RS09640	SACI_RS09640
SACI_RS00545	SACI_RS00545	85270	86070	ABC transporter permease	SACI_RS00545	SACI_RS00545
SACI_RS05755	SACI_RS05755	1027214	1027921	DsbA family protein	SACI_RS05760 // SACI_RS05755 // SACI_RS05750	SACI_RS05760 // SACI_RS05755 // SACI_RS05750
SACI_RS01830	SACI_RS01830	322873	323916	radical SAM/SPASM domain-containing protein	SACI_RS01835 // SACI_RS01830 // leuS	SACI_RS01835 // SACI_RS01830 // leuS
SACI_RS09645	SACI_RS09645	1811358	1811666	hypothetical protein	SACI_RS09650 // SACI_RS09645	SACI_RS09650 // SACI_RS09645
SACI_RS05825	SACI_RS05825	1040510	1041169	ABC transporter ATP-binding protein	SACI_RS05825 // SACI_RS05820	SACI_RS05825 // SACI_RS05820
SACI_RS03650	SACI_RS03650	608757	608852	tRNA-Lys	SACI_RS03650	SACI_RS03650
SACI_RS05830	SACI_RS05830	1041456	1041827	MarR family transcriptional regulator	SACI_RS05830	SACI_RS05830
SACI_RS05770	SACI_RS05770	1029690	1030832	VWA domain-containing protein	SACI_RS05770 // SACI_RS05765	SACI_RS05770 // SACI_RS05765
SACI_RS01835	SACI_RS01835	323928	325199	M20/M25/M40 family metallo-hydrolase	SACI_RS01835 // SACI_RS01830 // leuS	SACI_RS01835 // SACI_RS01830 // leuS
SACI_RS09650	SACI_RS09650	1811691	1813018	ATP-binding protein	SACI_RS09650 // SACI_RS09645	SACI_RS09650 // SACI_RS09645
SACI_RS09655	SACI_RS09655	1813650	1814243	hypothetical protein	SACI_RS09665 // SACI_RS09660 // SACI_RS09655	SACI_RS09665 // SACI_RS09660 // SACI_RS09655
SACI_RS00550	SACI_RS00550	86173	86481	hypothetical protein	SACI_RS00550	SACI_RS00550
SACI_RS09660	SACI_RS09660	1814254	1815237	hypothetical protein	SACI_RS09665 // SACI_RS09660 // SACI_RS09655	SACI_RS09665 // SACI_RS09660 // SACI_RS09655
SACI_RS05775	SACI_RS05775	1030846	1031010	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	SACI_RS05775	SACI_RS05775
SACI_RS01840	SACI_RS01840	325232	325546	hypothetical protein	SACI_RS01840	SACI_RS01840
SACI_RS05780	SACI_RS05780	1031062	1032318	DUF402 domain-containing protein	acnA // SACI_RS05780	acnA // SACI_RS05780
SACI_RS09665	SACI_RS09665	1815241	1816053	ABC transporter ATP-binding protein	SACI_RS09665 // SACI_RS09660 // SACI_RS09655	SACI_RS09665 // SACI_RS09660 // SACI_RS09655
acnA	SACI_RS05785	1032302	1034848	aconitate hydratase AcnA	acnA // SACI_RS05780	acnA // SACI_RS05780
priX	SACI_RS01845	325607	326065	DNA primase noncatalytic subunit PriX	SACI_RS01850 // priX	SACI_RS01850 // priX
SACI_RS09670	SACI_RS09670	1816157	1816741	hypothetical protein	SACI_RS09670	SACI_RS09670
tpiA	SACI_RS00555	86487	87179	triose-phosphate isomerase	tpiA	SACI_RS00555
SACI_RS09675	SACI_RS09675	1817055	1817375	hypothetical protein	SACI_RS09675	SACI_RS09675
SACI_RS05800	SACI_RS05800	1036824	1037123	hypothetical protein	SACI_RS05800	SACI_RS05800
SACI_RS05795	SACI_RS05795	1036276	1036800	DUF2258 domain-containing protein	SACI_RS05795	SACI_RS05795
SACI_RS01850	SACI_RS01850	326072	327019	adenine nucleotide alpha hydrolase family protein	SACI_RS01850 // priX	SACI_RS01850 // priX
SACI_RS09680	SACI_RS09680	1817476	1817721	hypothetical protein	SACI_RS09680	SACI_RS09680
SACI_RS05810	SACI_RS05810	1037782	1038165	MarR family transcriptional regulator	SACI_RS05810	SACI_RS05810
SACI_RS11740	SACI_RS11740	1818109	1818300	hypothetical protein	SACI_RS11740	SACI_RS11740
SACI_RS01855	SACI_RS01855	327075	327767	hypothetical protein	SACI_RS01855	SACI_RS01855
SACI_RS05805	SACI_RS05805	1037393	1037770	hypothetical protein	SACI_RS05805	SACI_RS05805
SACI_RS09685	SACI_RS09685	1818507	1819094	hypothetical protein	SACI_RS09690 // SACI_RS09685	SACI_RS09690 // SACI_RS09685
SACI_RS09690	SACI_RS09690	1819081	1819281	hypothetical protein	SACI_RS09690 // SACI_RS09685	SACI_RS09690 // SACI_RS09685
SACI_RS00560	SACI_RS00560	87193	87738	hypothetical protein	SACI_RS00560	SACI_RS00560
SACI_RS09695	SACI_RS09695	1819329	1819727	helix-turn-helix domain-containing protein	SACI_RS09700 // SACI_RS09695	SACI_RS09700 // SACI_RS09695
SACI_RS05815	SACI_RS05815	1038318	1039313	ABC transporter substrate-binding protein	SACI_RS05815	SACI_RS05815
sfsA	SACI_RS01860	327735	328412	DNA/RNA nuclease SfsA	SACI_RS01865 // sfsA	SACI_RS01865 // sfsA
SACI_RS05820	SACI_RS05820	1039531	1040529	iron ABC transporter permease	SACI_RS05825 // SACI_RS05820	SACI_RS05825 // SACI_RS05820
SACI_RS09700	SACI_RS09700	1819708	1820253	hypothetical protein	SACI_RS09700 // SACI_RS09695	SACI_RS09700 // SACI_RS09695
SACI_RS01865	SACI_RS01865	328420	329226	NAD-dependent deacylase	SACI_RS01865 // sfsA	SACI_RS01865 // sfsA
SACI_RS12005	SACI_RS12005	1820330	1821373	hypothetical protein	SACI_RS12005	SACI_RS12005
cas6	SACI_RS09710	1821722	1822534	CRISPR-associated endoribonuclease Cas6	cas6	SACI_RS09710
SACI_RS00565	SACI_RS00565	87713	89284	cation:proton antiporter	SACI_RS00565	SACI_RS00565
SACI_RS01870	SACI_RS01870	329597	329791	hypothetical protein	SACI_RS01875 // SACI_RS01870	SACI_RS01875 // SACI_RS01870
SACI_RS05835	SACI_RS05835	1041824	1042045	hypothetical protein	SACI_RS05835	SACI_RS05835
SACI_RS09715	SACI_RS09715	1822930	1823295	hypothetical protein	SACI_RS09715	SACI_RS09715
SACI_RS03660	SACI_RS03660	610531	610622	tRNA-Cys	SACI_RS03660 // SACI_RS03655	SACI_RS03660 // SACI_RS03655
SACI_RS05840	SACI_RS05840	1042172	1042501	hypothetical protein	SACI_RS05840	SACI_RS05840
SACI_RS11750	SACI_RS11750	1823328	1823594	hypothetical protein	SACI_RS11750	SACI_RS11750
cas2	SACI_RS09720	1824407	1824703	CRISPR-associated endonuclease Cas2	cas4 // cas1 // cas2	cas4 // cas1 // cas2
SACI_RS05970	SACI_RS05970	1065709	1066101	hypothetical protein	SACI_RS05970	SACI_RS05970
SACI_RS01875	SACI_RS01875	329797	331356	sodium:solute symporter	SACI_RS01875 // SACI_RS01870	SACI_RS01875 // SACI_RS01870
SACI_RS06000	SACI_RS06000	1070415	1070813	acyl-CoA thioesterase	SACI_RS06000	SACI_RS06000
cas1	SACI_RS09725	1824710	1825615	CRISPR-associated endonuclease Cas1	cas4 // cas1 // cas2	cas4 // cas1 // cas2
SACI_RS05960	SACI_RS05960	1062587	1063921	glycosyltransferase family 4 protein	SACI_RS05960	SACI_RS05960
SACI_RS05850	SACI_RS05850	1043234	1044526	deoxyribodipyrimidine photo-lyase	SACI_RS05850	SACI_RS05850
SACI_RS00570	SACI_RS00570	89673	90632	esterase	SACI_RS00570	SACI_RS00570
SACI_RS05860	SACI_RS05860	1045922	1046425	hypothetical protein	SACI_RS05860 // SACI_RS05855	SACI_RS05860 // SACI_RS05855
SACI_RS01880	SACI_RS01880	331631	331996	DUF2203 domain-containing protein	SACI_RS01880	SACI_RS01880
SACI_RS05855	SACI_RS05855	1044560	1045915	hypothetical protein	SACI_RS05860 // SACI_RS05855	SACI_RS05860 // SACI_RS05855
cas4	SACI_RS09730	1827072	1827638	CRISPR-associated protein Cas4	cas4 // cas1 // cas2	cas4 // cas1 // cas2
SACI_RS00575	SACI_RS00575	90953	91405	8-oxo-dGTP diphosphatase	SACI_RS00580 // SACI_RS00575	SACI_RS00580 // SACI_RS00575
SACI_RS01890	SACI_RS01890	333031	333417	hypothetical protein	SACI_RS01890	SACI_RS01890
cas4a	SACI_RS09735	1828174	1829049	type I-A CRISPR-associated protein Cas4/Csa1	cas4a	SACI_RS09735
SACI_RS05875	SACI_RS05875	1049193	1049960	glucose 1-dehydrogenase	SACI_RS05875	SACI_RS05875
SACI_RS11955	SACI_RS11955	1829337	1829474	hypothetical protein	SACI_RS11955	SACI_RS11955
SACI_RS05880	SACI_RS05880	1050009	1050542	DUF488 domain-containing protein	SACI_RS05880	SACI_RS05880
SACI_RS09740	SACI_RS09740	1830318	1831514	hypothetical protein	SACI_RS09740	SACI_RS09740
SACI_RS01895	SACI_RS01895	333604	333846	SelT/SelW/SelH family protein	SACI_RS01895	SACI_RS01895
SACI_RS05885	SACI_RS05885	1050711	1051121	cupin domain-containing protein	SACI_RS05885	SACI_RS05885
sixA	SACI_RS09745	1831633	1832109	phosphohistidine phosphatase SixA	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA
SACI_RS00580	SACI_RS00580	91411	92727	class II fumarate hydratase	SACI_RS00580 // SACI_RS00575	SACI_RS00580 // SACI_RS00575
SACI_RS05890	SACI_RS05890	1052045	1052290	hypothetical protein	SACI_RS05895 // SACI_RS05890	SACI_RS05895 // SACI_RS05890
SACI_RS09750	SACI_RS09750	1832110	1833345	Ppx/GppA family phosphatase	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA
SACI_RS01900	SACI_RS01900	333891	334880	ABC transporter permease	SACI_RS01900	SACI_RS01900
SACI_RS05895	SACI_RS05895	1052274	1052666	PIN domain-containing protein	SACI_RS05895 // SACI_RS05890	SACI_RS05895 // SACI_RS05890
tmk	SACI_RS09755	1833342	1833983	dTMP kinase	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA
SACI_RS05900	SACI_RS05900	1053492	1053824	hypothetical protein	SACI_RS05900	SACI_RS05900
SACI_RS09760	SACI_RS09760	1833962	1834594	thymidylate kinase	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA
SACI_RS01905	SACI_RS01905	334855	335682	ABC transporter ATP-binding protein	SACI_RS01905	SACI_RS01905
SACI_RS05915	SACI_RS05915	1055391	1056674	NAD(P)/FAD-dependent oxidoreductase	SACI_RS05920 // SACI_RS05915	SACI_RS05920 // SACI_RS05915
SACI_RS09765	SACI_RS09765	1834584	1835204	hypothetical protein	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA	SACI_RS09765 // SACI_RS09760 // tmk // SACI_RS09750 // sixA
SACI_RS05910	SACI_RS05910	1054659	1055411	tetratricopeptide repeat protein	SACI_RS05910	SACI_RS05910
SACI_RS09770	SACI_RS09770	1835546	1835902	hypothetical protein	tnpB // SACI_RS09775 // SACI_RS09770	tnpB // SACI_RS09775 // SACI_RS09770
SACI_RS00585	SACI_RS00585	92849	93445	MBL fold metallo-hydrolase	SACI_RS00590 // SACI_RS00585	SACI_RS00590 // SACI_RS00585
SACI_RS09775	SACI_RS09775	1835913	1836542	IS607 family transposase	tnpB // SACI_RS09775 // SACI_RS09770	tnpB // SACI_RS09775 // SACI_RS09770
SACI_RS01910	SACI_RS01910	335633	336574	AIR synthase	SACI_RS01910	SACI_RS01910
tnpB	SACI_RS09780	1836532	1837788	IS200/IS605 family element transposase accessory protein TnpB	tnpB // SACI_RS09775 // SACI_RS09770	tnpB // SACI_RS09775 // SACI_RS09770
SACI_RS03870	SACI_RS03870	648769	648852	tRNA-Ser	SACI_RS03890 // SACI_RS03885 // SACI_RS03880 // SACI_RS03875 // SACI_RS03870	SACI_RS03890 // SACI_RS03885 // SACI_RS03880 // SACI_RS03875 // SACI_RS03870
SACI_RS02085	SACI_RS02085	365887	368208	tRNA(Met) cytidine acetyltransferase	SACI_RS02085 // SACI_RS02080 // SACI_RS02075	SACI_RS02085 // SACI_RS02080 // SACI_RS02075
SACI_RS09785	SACI_RS09785	1838017	1838490	hypothetical protein	SACI_RS09785	SACI_RS09785
SACI_RS09790	SACI_RS09790	1838949	1840031	ATP-binding protein	SACI_RS09790	SACI_RS09790
SACI_RS01915	SACI_RS01915	336546	337037	NTP transferase domain-containing protein	SACI_RS01920 // SACI_RS01915	SACI_RS01920 // SACI_RS01915
SACI_RS05925	SACI_RS05925	1057460	1057792	MarR family transcriptional regulator	SACI_RS05925	SACI_RS05925
SACI_RS09795	SACI_RS09795	1840247	1841509	tetratricopeptide repeat protein	SACI_RS09795	SACI_RS09795
SACI_RS09800	SACI_RS09800	1841968	1842891	glycosyltransferase family 2 protein	SACI_RS09800	SACI_RS09800
SACI_RS00590	SACI_RS00590	93482	94768	glycosyltransferase	SACI_RS00590 // SACI_RS00585	SACI_RS00590 // SACI_RS00585
SACI_RS05930	SACI_RS05930	1057796	1058398	hypothetical protein	SACI_RS05930	SACI_RS05930
SACI_RS09805	SACI_RS09805	1842996	1844063	HoxN/HupN/NixA family nickel/cobalt transporter	SACI_RS09805	SACI_RS09805
SACI_RS01920	SACI_RS01920	337037	337783	DUF1614 domain-containing protein	SACI_RS01920 // SACI_RS01915	SACI_RS01920 // SACI_RS01915
SACI_RS09810	SACI_RS09810	1844646	1844897	hypothetical protein	SACI_RS09810	SACI_RS09810
SACI_RS09815	SACI_RS09815	1844869	1845270	PIN domain-containing protein	SACI_RS11895 // SACI_RS09815	SACI_RS11895 // SACI_RS09815
SACI_RS05935	SACI_RS05935	1058408	1059379	GHMP kinase	mvaD // SACI_RS05935	mvaD // SACI_RS05935
SACI_RS11895	SACI_RS11895	1845291	1845724	AMP-binding protein	SACI_RS11895 // SACI_RS09815	SACI_RS11895 // SACI_RS09815
SACI_RS01925	SACI_RS01925	337776	338063	hypothetical protein	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS09820	SACI_RS09820	1845717	1846163	carbon monoxide dehydrogenase subunit G	SACI_RS09825 // SACI_RS09820	SACI_RS09825 // SACI_RS09820
mvaD	SACI_RS05940	1059369	1060346	diphosphomevalonate decarboxylase	mvaD // SACI_RS05935	mvaD // SACI_RS05935
SACI_RS00595	SACI_RS00595	94881	97319	MMPL family transporter	SACI_RS00595	SACI_RS00595
SACI_RS09825	SACI_RS09825	1846165	1847460	FAD-dependent oxidoreductase	SACI_RS09825 // SACI_RS09820	SACI_RS09825 // SACI_RS09820
glpK	SACI_RS09830	1847704	1849197	glycerol kinase GlpK	SACI_RS09835 // glpK	SACI_RS09835 // glpK
cobM	SACI_RS01930	338070	338867	precorrin-4 C(11)-methyltransferase	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS09835	SACI_RS09835	1849204	1850085	glycerol uptake facilitator protein	SACI_RS09835 // glpK	SACI_RS09835 // glpK
SACI_RS09840	SACI_RS09840	1850246	1851289	DUF917 domain-containing protein	SACI_RS09840	SACI_RS09840
SACI_RS05945	SACI_RS05945	1060333	1061529	HD domain-containing protein	SACI_RS05950 // SACI_RS05945	SACI_RS05950 // SACI_RS05945
SACI_RS09845	SACI_RS09845	1851278	1852822	hydantoinase subunit beta	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845
SACI_RS09850	SACI_RS09850	1852813	1853889	DUF917 domain-containing protein	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845
SACI_RS01935	SACI_RS01935	338854	339525	cobalt-factor II C(20)-methyltransferase	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS09855	SACI_RS09855	1853894	1854283	hypothetical protein	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845
SACI_RS00600	SACI_RS00600	97397	99625	tRNA(Met) cytidine acetyltransferase	SACI_RS00605 // SACI_RS00600	SACI_RS00605 // SACI_RS00600
SACI_RS05955	SACI_RS05955	1062400	1062597	hypothetical protein	SACI_RS05955	SACI_RS05955
SACI_RS09860	SACI_RS09860	1854280	1855647	cytosine permease	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845	SACI_RS09860 // SACI_RS09855 // SACI_RS09850 // SACI_RS09845
cbiT	SACI_RS01940	339522	340100	precorrin-6Y C5,15-methyltransferase (decarboxylating) subunit CbiT	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS09865	SACI_RS09865	1855837	1856316	Lrp/AsnC family transcriptional regulator	SACI_RS09865	SACI_RS09865
SACI_RS09870	SACI_RS09870	1856455	1858497	hydantoinase/oxoprolinase family protein	SACI_RS09875 // SACI_RS09870	SACI_RS09875 // SACI_RS09870
SACI_RS01970	SACI_RS01970	344723	345553	asparaginase	SACI_RS01970 // cbiG // SACI_RS01960	SACI_RS01970 // cbiG // SACI_RS01960
SACI_RS09875	SACI_RS09875	1858503	1860227	hydantoinase B/oxoprolinase family protein	SACI_RS09875 // SACI_RS09870	SACI_RS09875 // SACI_RS09870
SACI_RS05965	SACI_RS05965	1063958	1065688	glycoside hydrolase family 15 protein	SACI_RS05965	SACI_RS05965
SACI_RS09880	SACI_RS09880	1861364	1862125	hypothetical protein	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880
SACI_RS01945	SACI_RS01945	340097	341143	cobalt-precorrin-5B (C(1))-methyltransferase	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS09885	SACI_RS09885	1862122	1863063	hypothetical protein	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880
SACI_RS09890	SACI_RS09890	1863070	1863675	hypothetical protein	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880
SACI_RS01950	SACI_RS01950	341130	341885	precorrin-3B C(17)-methyltransferase	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS00605	SACI_RS00605	99663	100643	stage II sporulation protein M	SACI_RS00605 // SACI_RS00600	SACI_RS00605 // SACI_RS00600
SACI_RS09895	SACI_RS09895	1863675	1866395	HD domain-containing protein	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880
SACI_RS05975	SACI_RS05975	1066194	1066739	ADP-ribose-binding protein	SACI_RS05980 // SACI_RS05975	SACI_RS05980 // SACI_RS05975
SACI_RS01955	SACI_RS01955	341882	342883	bifunctional sirohydrochlorin cobalt chelatase/precorrin-8X methylmutase	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925	SACI_RS01955 // SACI_RS01950 // SACI_RS01945 // cbiT // SACI_RS01935 // cobM // SACI_RS01925
SACI_RS09900	SACI_RS09900	1866379	1866594	hypothetical protein	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880
SACI_RS04150	SACI_RS04150	694093	694183	tRNA-Glu	SACI_RS04150	SACI_RS04150
SACI_RS05985	SACI_RS05985	1067595	1068164	hypothetical protein	SACI_RS05985	SACI_RS05985
SACI_RS01960	SACI_RS01960	343100	343756	cobalt-precorrin-7 (C(5))-methyltransferase	SACI_RS01970 // cbiG // SACI_RS01960	SACI_RS01970 // cbiG // SACI_RS01960
SACI_RS09905	SACI_RS09905	1866597	1867352	hypothetical protein	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880	SACI_RS09905 // SACI_RS09900 // SACI_RS09895 // SACI_RS09890 // SACI_RS09885 // SACI_RS09880
cbiG	SACI_RS01965	343749	344726	cobalt-precorrin 5A hydrolase	SACI_RS01970 // cbiG // SACI_RS01960	SACI_RS01970 // cbiG // SACI_RS01960
SACI_RS05990	SACI_RS05990	1068374	1068949	NAD(P)H-dependent oxidoreductase	SACI_RS05990	SACI_RS05990
SACI_RS09910	SACI_RS09910	1867402	1868238	CRISPR-associated RAMP protein	SACI_RS09920 // SACI_RS09915 // SACI_RS09910	SACI_RS09920 // SACI_RS09915 // SACI_RS09910
xth	SACI_RS00610	100629	101354	exodeoxyribonuclease III	xth	SACI_RS00610
SACI_RS05995	SACI_RS05995	1069002	1070189	MFS transporter	SACI_RS05995	SACI_RS05995
SACI_RS01975	SACI_RS01975	345824	347152	hypothetical protein	SACI_RS01985 // SACI_RS01980 // SACI_RS01975	SACI_RS01985 // SACI_RS01980 // SACI_RS01975
SACI_RS09915	SACI_RS09915	1868239	1868964	CRISPR-associated RAMP protein	SACI_RS09920 // SACI_RS09915 // SACI_RS09910	SACI_RS09920 // SACI_RS09915 // SACI_RS09910
SACI_RS01980	SACI_RS01980	347149	347688	hypothetical protein	SACI_RS01985 // SACI_RS01980 // SACI_RS01975	SACI_RS01985 // SACI_RS01980 // SACI_RS01975
SACI_RS09965	SACI_RS09965	1878613	1879272	bacterio-opsin activator	SACI_RS09965	SACI_RS09965
SACI_RS06010	SACI_RS06010	1071231	1071434	hypothetical protein	SACI_RS06010	SACI_RS06010
SACI_RS09920	SACI_RS09920	1868961	1869347	hypothetical protein	SACI_RS09920 // SACI_RS09915 // SACI_RS09910	SACI_RS09920 // SACI_RS09915 // SACI_RS09910
SACI_RS01985	SACI_RS01985	347699	348319	hypothetical protein	SACI_RS01985 // SACI_RS01980 // SACI_RS01975	SACI_RS01985 // SACI_RS01980 // SACI_RS01975
SACI_RS06015	SACI_RS06015	1071421	1072116	nucleotidyltransferase family protein	SACI_RS06015	SACI_RS06015
